0,1,2,3,4
0.086,0.034,0.006,0.854,0.02
0.068,0.006,0.012,0.894,0.02
0.994,0.0,0.0,0.002,0.004
0.962,0.004,0.006,0.014,0.014
0.004,0.0,0.996,0.0,0.0
0.996,0.002,0.0,0.0,0.002
0.982,0.0,0.004,0.008,0.006
0.012,0.0,0.974,0.014,0.0
1.0,0.0,0.0,0.0,0.0
0.01,0.01,0.976,0.004,0.0
0.0,0.0,0.0,0.0,1.0
0.1,0.038,0.022,0.818,0.022
0.012,0.016,0.004,0.968,0.0
0.01,0.966,0.002,0.022,0.0
0.012,0.976,0.0,0.01,0.002
0.004,0.006,0.004,0.978,0.008
0.564,0.086,0.196,0.102,0.052
0.986,0.0,0.0,0.008,0.006
0.012,0.004,0.97,0.012,0.002
0.972,0.002,0.006,0.01,0.01
0.922,0.0,0.006,0.046,0.026
0.006,0.002,0.002,0.982,0.008
0.96,0.006,0.012,0.02,0.002
1.0,0.0,0.0,0.0,0.0
0.012,0.01,0.004,0.014,0.96
0.996,0.002,0.0,0.002,0.0
0.986,0.0,0.002,0.008,0.004
0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0
0.008,0.0,0.002,0.012,0.978
0.0,0.0,0.998,0.002,0.0
0.008,0.0,0.0,0.988,0.004
0.006,0.0,0.0,0.994,0.0
0.004,0.002,0.002,0.0,0.992
0.006,0.968,0.006,0.016,0.004
0.0,0.0,0.998,0.002,0.0
0.352,0.048,0.266,0.278,0.056
0.006,0.01,0.01,0.956,0.018
0.004,0.0,0.004,0.002,0.99
0.008,0.908,0.036,0.044,0.004
0.948,0.008,0.008,0.03,0.006
0.058,0.004,0.002,0.008,0.928
0.946,0.014,0.006,0.024,0.01
0.002,0.0,0.0,0.0,0.998
0.01,0.002,0.004,0.008,0.976
0.078,0.02,0.868,0.026,0.008
0.0,0.0,1.0,0.0,0.0
0.992,0.002,0.002,0.0,0.004
0.018,0.004,0.006,0.018,0.954
0.01,0.006,0.976,0.008,0.0
0.998,0.0,0.0,0.002,0.0
0.88,0.012,0.038,0.056,0.014
0.978,0.002,0.002,0.014,0.004
0.956,0.004,0.01,0.022,0.008
0.012,0.01,0.96,0.014,0.004
0.996,0.0,0.0,0.004,0.0
0.988,0.002,0.0,0.002,0.008
0.002,0.99,0.0,0.008,0.0
0.006,0.006,0.002,0.986,0.0
0.034,0.896,0.026,0.032,0.012
0.99,0.0,0.004,0.006,0.0
0.892,0.028,0.014,0.058,0.008
0.0,0.0,1.0,0.0,0.0
0.998,0.0,0.0,0.0,0.002
0.98,0.0,0.002,0.002,0.016
0.008,0.0,0.988,0.004,0.0
0.002,0.0,0.998,0.0,0.0
0.03,0.002,0.006,0.012,0.95
0.948,0.004,0.002,0.042,0.004
0.992,0.0,0.0,0.006,0.002
0.992,0.0,0.0,0.006,0.002
