0,1,2,3,4
0.0,0.992,0.006,0.002,0.0
0.02,0.004,0.002,0.01,0.964
0.984,0.004,0.002,0.01,0.0
0.022,0.952,0.006,0.014,0.006
0.974,0.002,0.006,0.01,0.008
0.992,0.002,0.0,0.004,0.002
0.05,0.018,0.914,0.014,0.004
0.006,0.006,0.002,0.984,0.002
0.0,0.0,0.0,0.002,0.998
0.92,0.006,0.026,0.042,0.006
0.962,0.008,0.0,0.022,0.008
0.002,0.988,0.008,0.002,0.0
0.998,0.0,0.0,0.0,0.002
0.0,0.002,0.998,0.0,0.0
0.004,0.982,0.0,0.014,0.0
0.01,0.0,0.984,0.004,0.002
0.994,0.0,0.0,0.002,0.004
0.934,0.016,0.004,0.034,0.012
0.858,0.034,0.018,0.072,0.018
0.982,0.0,0.0,0.0,0.018
0.094,0.026,0.79,0.084,0.006
0.974,0.006,0.004,0.016,0.0
0.224,0.104,0.028,0.616,0.028
0.008,0.0,0.0,0.99,0.002
0.0,0.0,0.004,0.0,0.996
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.002,0.0,0.002,0.0,0.996
0.002,0.002,0.0,0.0,0.996
0.0,0.0,1.0,0.0,0.0
0.064,0.022,0.02,0.034,0.86
0.024,0.01,0.938,0.026,0.002
0.004,0.962,0.006,0.016,0.012
0.006,0.978,0.004,0.012,0.0
0.0,0.0,1.0,0.0,0.0
0.976,0.0,0.004,0.016,0.004
0.0,0.996,0.0,0.004,0.0
0.99,0.0,0.006,0.002,0.002
0.084,0.01,0.004,0.896,0.006
0.004,0.994,0.0,0.0,0.002
0.0,0.004,0.0,0.994,0.002
0.024,0.012,0.004,0.958,0.002
0.9,0.012,0.016,0.044,0.028
0.076,0.014,0.032,0.868,0.01
0.004,0.0,0.0,0.0,0.996
0.0,0.978,0.016,0.006,0.0
0.004,0.0,0.992,0.004,0.0
0.086,0.03,0.016,0.066,0.802
0.97,0.008,0.006,0.016,0.0
1.0,0.0,0.0,0.0,0.0
0.924,0.006,0.008,0.058,0.004
0.0,0.0,0.998,0.002,0.0
0.02,0.0,0.002,0.012,0.966
0.014,0.036,0.01,0.936,0.004
0.012,0.002,0.976,0.008,0.002
0.004,0.002,0.0,0.994,0.0
0.0,0.0,0.004,0.968,0.028
0.004,0.006,0.0,0.984,0.006
0.0,0.0,1.0,0.0,0.0
0.016,0.008,0.972,0.004,0.0
0.998,0.0,0.0,0.002,0.0
0.032,0.878,0.04,0.046,0.004
0.004,0.0,0.002,0.0,0.994
0.0,0.0,0.0,0.002,0.998
0.994,0.002,0.002,0.002,0.0
0.0,0.0,1.0,0.0,0.0
0.994,0.0,0.006,0.0,0.0
0.0,0.002,0.0,0.0,0.998
0.016,0.928,0.02,0.036,0.0
0.074,0.028,0.008,0.876,0.014
0.0,0.0,0.98,0.02,0.0
0.96,0.014,0.008,0.012,0.006
0.936,0.01,0.012,0.022,0.02
0.956,0.004,0.014,0.014,0.012
1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.022,0.004,0.004,0.97,0.0
0.018,0.916,0.004,0.014,0.048
0.972,0.004,0.006,0.018,0.0
1.0,0.0,0.0,0.0,0.0
0.014,0.016,0.0,0.958,0.012
