0,1,2,3,4
0.016,0.006,0.004,0.01,0.964
0.006,0.0,0.99,0.004,0.0
1.0,0.0,0.0,0.0,0.0
0.004,0.02,0.0,0.974,0.002
0.968,0.006,0.004,0.02,0.002
0.0,0.0,0.986,0.014,0.0
0.006,0.99,0.002,0.002,0.0
0.192,0.058,0.59,0.13,0.03
0.996,0.0,0.0,0.0,0.004
0.99,0.0,0.004,0.002,0.004
0.998,0.0,0.002,0.0,0.0
0.108,0.038,0.018,0.08,0.756
0.026,0.894,0.02,0.054,0.006
0.996,0.0,0.002,0.0,0.002
0.006,0.0,0.992,0.002,0.0
0.992,0.002,0.0,0.004,0.002
0.986,0.004,0.004,0.004,0.002
0.97,0.01,0.006,0.01,0.004
0.0,0.99,0.002,0.008,0.0
0.976,0.004,0.006,0.01,0.004
0.004,0.0,0.0,0.996,0.0
0.038,0.036,0.02,0.076,0.83
0.992,0.0,0.0,0.004,0.004
0.008,0.022,0.004,0.966,0.0
0.998,0.0,0.0,0.002,0.0
0.0,0.0,0.0,0.0,1.0
0.004,0.0,0.99,0.006,0.0
0.024,0.008,0.006,0.006,0.956
0.022,0.002,0.002,0.968,0.006
0.026,0.014,0.0,0.028,0.932
0.986,0.0,0.0,0.014,0.0
0.998,0.0,0.0,0.002,0.0
0.992,0.002,0.002,0.002,0.002
0.002,0.0,0.0,0.002,0.996
0.0,0.0,1.0,0.0,0.0
0.19,0.08,0.048,0.626,0.056
0.956,0.004,0.004,0.018,0.018
0.0,0.002,0.004,0.0,0.994
1.0,0.0,0.0,0.0,0.0
0.052,0.042,0.006,0.896,0.004
0.008,0.0,0.982,0.006,0.004
0.998,0.0,0.002,0.0,0.0
0.998,0.0,0.0,0.002,0.0
0.992,0.0,0.002,0.0,0.006
0.162,0.048,0.602,0.134,0.054
0.0,0.0,1.0,0.0,0.0
0.018,0.002,0.974,0.004,0.002
0.954,0.004,0.014,0.022,0.006
0.892,0.01,0.016,0.048,0.034
0.016,0.97,0.0,0.012,0.002
0.0,0.002,0.0,0.998,0.0
0.0,0.0,1.0,0.0,0.0
0.978,0.006,0.004,0.008,0.004
0.76,0.052,0.042,0.122,0.024
0.024,0.014,0.052,0.894,0.016
0.0,0.0,0.998,0.002,0.0
0.006,0.8,0.0,0.192,0.002
0.018,0.004,0.974,0.002,0.002
0.976,0.002,0.002,0.01,0.01
0.97,0.002,0.004,0.016,0.008
0.99,0.002,0.006,0.002,0.0
0.984,0.0,0.006,0.008,0.002
0.926,0.012,0.014,0.036,0.012
0.018,0.01,0.002,0.966,0.004
1.0,0.0,0.0,0.0,0.0
0.994,0.004,0.0,0.002,0.0
0.986,0.0,0.002,0.01,0.002
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.994,0.004,0.002
0.012,0.97,0.002,0.016,0.0
0.002,0.002,0.996,0.0,0.0
0.992,0.0,0.002,0.002,0.004
0.984,0.004,0.006,0.004,0.002
0.996,0.0,0.0,0.002,0.002
0.0,0.024,0.004,0.972,0.0
0.024,0.006,0.002,0.01,0.958
0.0,0.0,0.0,0.0,1.0
0.002,0.006,0.004,0.002,0.986
0.982,0.0,0.002,0.016,0.0
0.002,0.004,0.02,0.008,0.966
0.0,0.0,0.01,0.99,0.0
1.0,0.0,0.0,0.0,0.0
0.984,0.0,0.002,0.006,0.008
0.01,0.002,0.984,0.004,0.0
0.024,0.018,0.936,0.016,0.006
0.988,0.002,0.002,0.002,0.006
0.998,0.0,0.0,0.002,0.0
0.956,0.006,0.002,0.028,0.008
0.0,0.0,1.0,0.0,0.0
0.014,0.976,0.002,0.006,0.002
0.0,0.0,1.0,0.0,0.0
0.03,0.006,0.002,0.006,0.956
0.954,0.008,0.014,0.016,0.008
0.0,0.002,0.998,0.0,0.0
0.012,0.964,0.006,0.018,0.0
0.074,0.0,0.002,0.906,0.018
0.004,0.006,0.01,0.974,0.006
0.058,0.056,0.016,0.85,0.02
0.02,0.0,0.0,0.976,0.004
0.976,0.006,0.01,0.006,0.002
0.95,0.006,0.014,0.014,0.016
0.106,0.084,0.624,0.142,0.044
0.984,0.0,0.0,0.014,0.002
0.998,0.0,0.0,0.002,0.0
0.002,0.0,0.002,0.004,0.992
