0,1,2,3,4
0.006,0.0,0.0,0.002,0.992
0.0,0.0,1.0,0.0,0.0
0.734,0.012,0.046,0.188,0.02
0.93,0.004,0.0,0.054,0.012
0.22,0.03,0.052,0.678,0.02
1.0,0.0,0.0,0.0,0.0
0.974,0.0,0.0,0.022,0.004
0.988,0.0,0.0,0.008,0.004
0.0,0.002,0.002,0.002,0.994
0.006,0.988,0.002,0.004,0.0
0.002,0.002,0.994,0.002,0.0
0.026,0.91,0.018,0.038,0.008
0.984,0.0,0.0,0.006,0.01
0.932,0.004,0.01,0.038,0.016
0.004,0.0,0.964,0.03,0.002
0.006,0.002,0.0,0.992,0.0
0.002,0.0,0.0,0.0,0.998
0.002,0.0,0.0,0.0,0.998
0.994,0.002,0.0,0.004,0.0
0.056,0.864,0.018,0.012,0.05
0.962,0.004,0.016,0.016,0.002
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.998,0.002,0.0
1.0,0.0,0.0,0.0,0.0
0.012,0.002,0.98,0.006,0.0
0.972,0.0,0.002,0.018,0.008
0.008,0.92,0.024,0.042,0.006
0.002,0.0,0.0,0.006,0.992
0.904,0.004,0.002,0.064,0.026
0.038,0.002,0.0,0.952,0.008
0.988,0.0,0.002,0.01,0.0
0.0,0.0,0.0,0.0,1.0
0.004,0.0,0.002,0.002,0.992
0.994,0.0,0.004,0.0,0.002
0.044,0.914,0.014,0.018,0.01
0.362,0.118,0.052,0.428,0.04
0.01,0.018,0.002,0.968,0.002
0.03,0.002,0.002,0.964,0.002
0.062,0.6,0.022,0.306,0.01
0.014,0.016,0.004,0.96,0.006
0.0,0.0,0.0,0.0,1.0
0.984,0.0,0.0,0.014,0.002
0.002,0.972,0.002,0.024,0.0
0.978,0.002,0.002,0.01,0.008
0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.002,0.998
0.986,0.0,0.0,0.012,0.002
0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.998,0.0,0.002
0.006,0.004,0.002,0.968,0.02
0.92,0.0,0.02,0.056,0.004
0.994,0.0,0.004,0.002,0.0
0.844,0.02,0.012,0.082,0.042
0.018,0.008,0.006,0.962,0.006
0.95,0.006,0.006,0.034,0.004
0.0,0.966,0.0,0.004,0.03
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002,0.998
0.004,0.012,0.948,0.032,0.004
0.918,0.004,0.012,0.058,0.008
0.006,0.958,0.02,0.016,0.0
0.994,0.0,0.0,0.006,0.0
0.97,0.004,0.002,0.022,0.002
0.914,0.002,0.012,0.058,0.014
0.0,0.0,0.0,0.002,0.998
0.786,0.032,0.036,0.11,0.036
0.0,0.0,1.0,0.0,0.0
0.01,0.0,0.0,0.99,0.0
0.006,0.002,0.0,0.0,0.992
0.064,0.082,0.046,0.784,0.024
0.008,0.978,0.002,0.0,0.012
0.004,0.0,0.982,0.012,0.002
0.096,0.004,0.002,0.02,0.878
0.96,0.004,0.012,0.022,0.002
0.032,0.0,0.088,0.876,0.004
0.0,0.0,1.0,0.0,0.0
0.002,0.0,0.988,0.01,0.0
0.002,0.002,0.0,0.996,0.0
0.014,0.0,0.022,0.964,0.0
0.008,0.002,0.002,0.004,0.984
0.032,0.84,0.028,0.092,0.008
0.032,0.014,0.004,0.018,0.932
0.004,0.004,0.008,0.982,0.002
0.998,0.0,0.0,0.002,0.0
0.006,0.0,0.982,0.006,0.006
0.98,0.006,0.0,0.012,0.002
0.992,0.004,0.002,0.0,0.002
0.0,0.002,0.0,0.0,0.998
0.974,0.004,0.004,0.016,0.002
1.0,0.0,0.0,0.0,0.0
0.014,0.002,0.002,0.01,0.972
0.052,0.036,0.028,0.866,0.018
0.048,0.016,0.004,0.922,0.01
0.996,0.0,0.002,0.002,0.0
0.056,0.56,0.15,0.218,0.016
