0,1,2,3,4
0.992,0.0,0.0,0.002,0.006
0.926,0.01,0.006,0.046,0.012
0.008,0.0,0.024,0.968,0.0
1.0,0.0,0.0,0.0,0.0
0.002,0.002,0.994,0.002,0.0
0.0,0.0,0.996,0.004,0.0
0.994,0.0,0.0,0.002,0.004
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.002,0.0,0.998
1.0,0.0,0.0,0.0,0.0
0.996,0.0,0.002,0.0,0.002
0.114,0.02,0.03,0.826,0.01
0.998,0.0,0.0,0.002,0.0
0.002,0.0,0.996,0.0,0.002
0.01,0.008,0.006,0.01,0.966
0.994,0.0,0.002,0.002,0.002
0.1,0.1,0.042,0.726,0.032
0.986,0.004,0.0,0.008,0.002
0.002,0.984,0.002,0.008,0.004
0.052,0.206,0.028,0.7,0.014
0.004,0.002,0.002,0.0,0.992
0.026,0.008,0.01,0.008,0.948
1.0,0.0,0.0,0.0,0.0
0.002,0.996,0.0,0.002,0.0
0.032,0.004,0.0,0.018,0.946
0.968,0.002,0.004,0.024,0.002
0.004,0.97,0.002,0.02,0.004
0.922,0.012,0.002,0.046,0.018
0.996,0.0,0.0,0.004,0.0
0.042,0.012,0.934,0.002,0.01
0.004,0.0,0.018,0.976,0.002
0.004,0.0,0.0,0.0,0.996
0.88,0.012,0.018,0.07,0.02
0.912,0.0,0.01,0.056,0.022
0.0,0.96,0.026,0.014,0.0
1.0,0.0,0.0,0.0,0.0
0.0,0.002,0.996,0.0,0.002
0.012,0.888,0.01,0.088,0.002
0.0,0.01,0.984,0.006,0.0
0.99,0.0,0.0,0.006,0.004
0.94,0.006,0.01,0.032,0.012
0.74,0.026,0.01,0.182,0.042
0.98,0.0,0.0,0.01,0.01
0.076,0.048,0.724,0.12,0.032
0.956,0.002,0.01,0.028,0.004
0.192,0.096,0.024,0.674,0.014
0.004,0.002,0.002,0.992,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.002,0.0,0.0,0.0,0.998
0.0,0.0,0.0,0.004,0.996
0.0,0.0,1.0,0.0,0.0
0.078,0.008,0.004,0.032,0.878
0.032,0.032,0.872,0.052,0.012
0.01,0.922,0.006,0.04,0.022
0.008,0.984,0.002,0.006,0.0
0.0,0.0,1.0,0.0,0.0
0.98,0.002,0.0,0.016,0.002
0.012,0.962,0.002,0.012,0.012
0.986,0.0,0.002,0.006,0.006
0.126,0.012,0.022,0.802,0.038
0.0,0.986,0.004,0.01,0.0
0.022,0.02,0.01,0.942,0.006
0.02,0.01,0.008,0.952,0.01
0.866,0.016,0.016,0.078,0.024
0.156,0.022,0.052,0.74,0.03
0.002,0.0,0.0,0.004,0.994
0.002,0.972,0.008,0.018,0.0
0.0,0.006,0.982,0.01,0.002
0.128,0.016,0.014,0.07,0.772
0.96,0.006,0.002,0.028,0.004
1.0,0.0,0.0,0.0,0.0
0.962,0.002,0.006,0.026,0.004
0.0,0.004,0.994,0.002,0.0
0.014,0.0,0.0,0.01,0.976
0.018,0.13,0.014,0.832,0.006
0.006,0.012,0.962,0.016,0.004
0.0,0.014,0.004,0.982,0.0
0.002,0.004,0.006,0.986,0.002
0.008,0.0,0.004,0.982,0.006
0.0,0.0,0.998,0.002,0.0
0.0,0.004,0.996,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.012,0.908,0.016,0.06,0.004
0.0,0.0,0.002,0.0,0.998
0.0,0.0,0.0,0.0,1.0
0.992,0.0,0.006,0.0,0.002
0.002,0.0,0.998,0.0,0.0
0.996,0.0,0.0,0.002,0.002
0.0,0.0,0.0,0.0,1.0
0.016,0.924,0.024,0.036,0.0
0.076,0.02,0.02,0.88,0.004
0.0,0.0,0.998,0.002,0.0
0.918,0.002,0.01,0.032,0.038
0.87,0.018,0.012,0.06,0.04
0.966,0.0,0.004,0.028,0.002
0.994,0.002,0.0,0.002,0.002
0.996,0.0,0.0,0.0,0.004
1.0,0.0,0.0,0.0,0.0
0.054,0.032,0.01,0.89,0.014
0.028,0.878,0.014,0.068,0.012
0.938,0.006,0.016,0.024,0.016
1.0,0.0,0.0,0.0,0.0
0.01,0.032,0.0,0.956,0.002
