0,1,2,3,4
0.748,0.038,0.042,0.162,0.01
0.034,0.01,0.026,0.926,0.004
0.0,0.002,0.996,0.002,0.0
0.008,0.938,0.014,0.036,0.004
0.002,0.002,0.996,0.0,0.0
0.986,0.0,0.0,0.01,0.004
0.944,0.006,0.014,0.03,0.006
0.986,0.0,0.008,0.006,0.0
0.97,0.016,0.0,0.004,0.01
0.92,0.006,0.012,0.046,0.016
0.002,0.006,0.006,0.978,0.008
0.994,0.0,0.0,0.002,0.004
0.97,0.004,0.006,0.016,0.004
0.998,0.0,0.0,0.0,0.002
0.0,0.998,0.002,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.006,0.988,0.0,0.004,0.002
0.0,0.0,0.998,0.002,0.0
1.0,0.0,0.0,0.0,0.0
0.992,0.0,0.0,0.004,0.004
0.994,0.0,0.002,0.002,0.002
0.01,0.01,0.012,0.968,0.0
0.03,0.002,0.0,0.002,0.966
0.0,0.0,0.0,0.0,1.0
0.002,0.0,0.0,0.0,0.998
0.934,0.002,0.016,0.042,0.006
0.008,0.004,0.006,0.004,0.978
0.0,0.0,0.004,0.996,0.0
0.998,0.0,0.0,0.0,0.002
0.996,0.0,0.0,0.004,0.0
0.006,0.004,0.98,0.01,0.0
0.028,0.028,0.882,0.042,0.02
0.982,0.004,0.0,0.01,0.004
0.962,0.0,0.01,0.028,0.0
0.958,0.004,0.002,0.028,0.008
0.012,0.028,0.926,0.03,0.004
0.01,0.95,0.008,0.02,0.012
0.0,0.0,0.998,0.002,0.0
0.0,0.002,0.006,0.002,0.99
0.97,0.008,0.0,0.02,0.002
0.006,0.006,0.974,0.012,0.002
0.012,0.948,0.006,0.032,0.002
0.064,0.006,0.01,0.918,0.002
0.006,0.006,0.002,0.97,0.016
0.082,0.134,0.042,0.73,0.012
0.014,0.028,0.026,0.932,0.0
0.988,0.0,0.0,0.01,0.002
0.934,0.006,0.01,0.032,0.018
0.074,0.098,0.658,0.106,0.064
0.992,0.0,0.0,0.006,0.002
0.988,0.0,0.0,0.01,0.002
0.0,0.0,0.0,0.0,1.0
