0,1,2,3,4
0.004,0.992,0.002,0.002,0.0
0.014,0.002,0.002,0.016,0.966
0.928,0.002,0.002,0.066,0.002
0.006,0.98,0.006,0.004,0.004
0.948,0.01,0.006,0.024,0.012
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.998,0.002,0.0
0.004,0.006,0.0,0.99,0.0
0.006,0.0,0.0,0.0,0.994
0.914,0.004,0.024,0.046,0.012
0.964,0.0,0.004,0.028,0.004
0.002,0.974,0.016,0.002,0.006
0.996,0.0,0.0,0.004,0.0
0.002,0.0,0.996,0.002,0.0
0.006,0.968,0.0,0.02,0.006
0.004,0.006,0.988,0.002,0.0
1.0,0.0,0.0,0.0,0.0
0.948,0.01,0.016,0.024,0.002
0.93,0.012,0.012,0.042,0.004
0.992,0.0,0.0,0.002,0.006
0.21,0.046,0.614,0.112,0.018
0.964,0.0,0.004,0.03,0.002
0.22,0.132,0.048,0.59,0.01
0.004,0.002,0.0,0.992,0.002
0.002,0.0,0.004,0.0,0.994
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.004,0.0,0.0,0.0,0.996
0.004,0.0,0.0,0.002,0.994
0.0,0.0,1.0,0.0,0.0
0.088,0.004,0.012,0.034,0.862
0.004,0.008,0.974,0.008,0.006
0.016,0.95,0.0,0.026,0.008
0.004,0.992,0.0,0.004,0.0
0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.012,0.97,0.002,0.008,0.008
0.99,0.0,0.002,0.006,0.002
0.146,0.008,0.006,0.818,0.022
0.01,0.984,0.002,0.004,0.0
0.004,0.0,0.0,0.994,0.002
0.032,0.0,0.0,0.968,0.0
0.908,0.006,0.022,0.052,0.012
0.15,0.02,0.024,0.782,0.024
0.0,0.0,0.0,0.004,0.996
0.002,0.912,0.032,0.024,0.03
0.0,0.002,0.998,0.0,0.0
0.132,0.016,0.034,0.066,0.752
0.992,0.004,0.002,0.002,0.0
1.0,0.0,0.0,0.0,0.0
0.968,0.004,0.004,0.02,0.004
0.0,0.0,0.998,0.002,0.0
0.012,0.0,0.0,0.012,0.976
0.004,0.122,0.01,0.856,0.008
0.0,0.006,0.984,0.008,0.002
0.008,0.004,0.002,0.986,0.0
0.0,0.0,0.004,0.99,0.006
0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0
0.008,0.008,0.974,0.006,0.004
0.998,0.0,0.002,0.0,0.0
0.01,0.92,0.03,0.036,0.004
0.002,0.0,0.0,0.0,0.998
0.0,0.0,0.0,0.0,1.0
0.998,0.0,0.0,0.002,0.0
0.0,0.0,1.0,0.0,0.0
0.998,0.002,0.0,0.0,0.0
0.002,0.002,0.0,0.0,0.996
0.02,0.918,0.036,0.026,0.0
0.034,0.03,0.004,0.92,0.012
0.0,0.0,0.984,0.016,0.0
0.96,0.004,0.01,0.018,0.008
0.942,0.024,0.002,0.024,0.008
0.944,0.004,0.018,0.032,0.002
0.99,0.002,0.002,0.004,0.002
0.998,0.0,0.0,0.002,0.0
1.0,0.0,0.0,0.0,0.0
0.016,0.004,0.006,0.966,0.008
0.01,0.958,0.004,0.018,0.01
0.998,0.0,0.0,0.002,0.0
1.0,0.0,0.0,0.0,0.0
0.002,0.008,0.002,0.988,0.0
