0,1,2,3,4
0.99,0.004,0.004,0.002,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0
0.916,0.004,0.042,0.03,0.008
0.978,0.0,0.006,0.012,0.004
0.198,0.032,0.04,0.712,0.018
1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.976,0.004,0.0,0.018,0.002
0.02,0.004,0.002,0.004,0.97
0.0,0.994,0.002,0.004,0.0
0.0,0.0,0.996,0.004,0.0
0.008,0.96,0.018,0.014,0.0
0.968,0.0,0.006,0.016,0.01
0.966,0.002,0.004,0.024,0.004
0.01,0.016,0.964,0.008,0.002
0.004,0.0,0.0,0.996,0.0
0.002,0.0,0.0,0.002,0.996
0.006,0.006,0.002,0.014,0.972
1.0,0.0,0.0,0.0,0.0
0.014,0.952,0.01,0.016,0.008
0.974,0.002,0.006,0.018,0.0
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.994,0.006,0.0
1.0,0.0,0.0,0.0,0.0
0.004,0.0,0.994,0.002,0.0
0.97,0.002,0.02,0.006,0.002
0.018,0.938,0.04,0.004,0.0
0.0,0.002,0.006,0.0,0.992
0.966,0.004,0.006,0.022,0.002
0.024,0.0,0.0,0.972,0.004
1.0,0.0,0.0,0.0,0.0
0.004,0.0,0.0,0.004,0.992
0.0,0.002,0.0,0.0,0.998
1.0,0.0,0.0,0.0,0.0
0.004,0.99,0.002,0.004,0.0
0.322,0.154,0.066,0.382,0.076
0.002,0.002,0.0,0.988,0.008
0.028,0.0,0.0,0.972,0.0
0.144,0.634,0.046,0.17,0.006
0.0,0.014,0.002,0.984,0.0
0.0,0.0,0.0,0.0,1.0
0.996,0.002,0.0,0.002,0.0
0.002,0.912,0.0,0.078,0.008
0.996,0.0,0.0,0.002,0.002
0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.992,0.002,0.002,0.004,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.994,0.0,0.006
0.0,0.002,0.0,0.994,0.004
0.946,0.004,0.024,0.022,0.004
0.996,0.0,0.0,0.002,0.002
0.926,0.016,0.01,0.04,0.008
0.0,0.0,0.002,0.998,0.0
0.996,0.0,0.0,0.004,0.0
0.002,0.94,0.016,0.002,0.04
0.984,0.002,0.002,0.004,0.008
0.002,0.0,0.0,0.004,0.994
0.002,0.0,0.998,0.0,0.0
0.972,0.002,0.004,0.02,0.002
0.002,0.954,0.014,0.024,0.006
0.994,0.0,0.0,0.004,0.002
0.944,0.006,0.006,0.042,0.002
0.952,0.006,0.006,0.022,0.014
0.0,0.004,0.0,0.0,0.996
0.96,0.008,0.012,0.018,0.002
0.0,0.0,1.0,0.0,0.0
0.01,0.002,0.002,0.986,0.0
0.0,0.0,0.0,0.002,0.998
0.052,0.072,0.018,0.854,0.004
0.0,0.988,0.0,0.0,0.012
0.004,0.0,0.99,0.006,0.0
0.056,0.01,0.004,0.02,0.91
0.992,0.002,0.004,0.0,0.002
0.016,0.012,0.0,0.972,0.0
0.0,0.0,1.0,0.0,0.0
0.002,0.0,0.996,0.0,0.002
0.002,0.002,0.0,0.996,0.0
0.014,0.004,0.002,0.974,0.006
0.026,0.008,0.004,0.014,0.948
0.028,0.916,0.01,0.044,0.002
0.028,0.002,0.004,0.002,0.964
0.002,0.0,0.002,0.996,0.0
0.996,0.002,0.0,0.0,0.002
0.002,0.0,0.994,0.002,0.002
0.996,0.0,0.0,0.004,0.0
0.982,0.002,0.0,0.01,0.006
0.0,0.0,0.0,0.0,1.0
0.984,0.002,0.004,0.006,0.004
0.998,0.0,0.0,0.002,0.0
0.0,0.004,0.0,0.006,0.99
0.066,0.004,0.01,0.914,0.006
0.03,0.0,0.0,0.964,0.006
0.992,0.0,0.002,0.006,0.0
0.064,0.66,0.082,0.168,0.026
