0,1,2,3,4
0.006,0.954,0.016,0.022,0.002
0.004,0.962,0.008,0.022,0.004
0.002,0.08,0.006,0.912,0.0
0.008,0.0,0.0,0.004,0.988
0.984,0.002,0.0,0.01,0.004
0.01,0.936,0.032,0.012,0.01
0.0,0.002,0.998,0.0,0.0
0.984,0.0,0.012,0.004,0.0
0.024,0.01,0.006,0.952,0.008
1.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.002,0.0
0.046,0.012,0.004,0.932,0.006
0.024,0.012,0.946,0.014,0.004
0.012,0.014,0.956,0.012,0.006
0.022,0.004,0.006,0.018,0.95
0.006,0.002,0.0,0.992,0.0
0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.026,0.008,0.01,0.956,0.0
0.0,0.0,0.0,0.002,0.998
0.012,0.964,0.002,0.022,0.0
0.006,0.006,0.0,0.002,0.986
0.0,0.0,1.0,0.0,0.0
0.016,0.002,0.008,0.022,0.952
0.038,0.018,0.01,0.926,0.008
0.968,0.0,0.008,0.02,0.004
0.984,0.0,0.002,0.012,0.002
0.0,0.002,0.998,0.0,0.0
0.032,0.002,0.002,0.004,0.96
0.992,0.0,0.004,0.004,0.0
0.97,0.002,0.002,0.024,0.002
0.01,0.966,0.004,0.016,0.004
1.0,0.0,0.0,0.0,0.0
0.956,0.008,0.006,0.028,0.002
0.916,0.0,0.0,0.082,0.002
0.994,0.0,0.002,0.002,0.002
0.0,0.982,0.002,0.014,0.002
0.004,0.016,0.974,0.004,0.002
1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.004,0.0,0.002,0.994,0.0
0.018,0.926,0.008,0.044,0.004
0.972,0.006,0.004,0.008,0.01
0.002,0.0,0.0,0.0,0.998
1.0,0.0,0.0,0.0,0.0
0.024,0.022,0.046,0.902,0.006
0.002,0.95,0.032,0.012,0.004
0.998,0.0,0.0,0.0,0.002
0.004,0.014,0.974,0.006,0.002
0.962,0.004,0.002,0.016,0.016
0.002,0.0,0.0,0.0,0.998
0.0,0.004,0.002,0.0,0.994
0.988,0.0,0.0,0.008,0.004
0.0,0.0,0.998,0.002,0.0
0.002,0.0,0.0,0.0,0.998
0.0,0.0,1.0,0.0,0.0
0.032,0.002,0.002,0.96,0.004
1.0,0.0,0.0,0.0,0.0
0.002,0.006,0.0,0.006,0.986
0.01,0.002,0.052,0.932,0.004
0.924,0.014,0.008,0.048,0.006
0.022,0.008,0.014,0.002,0.954
1.0,0.0,0.0,0.0,0.0
0.002,0.002,0.996,0.0,0.0
0.02,0.008,0.002,0.964,0.006
0.998,0.0,0.002,0.0,0.0
0.008,0.018,0.958,0.01,0.006
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0
0.006,0.0,0.992,0.002,0.0
0.024,0.006,0.0,0.016,0.954
0.002,0.0,0.008,0.986,0.004
0.002,0.004,0.004,0.002,0.988
0.06,0.004,0.004,0.028,0.904
