0,1,2,3,4
0.99,0.0,0.004,0.006,0.0
0.002,0.008,0.0,0.99,0.0
0.984,0.0,0.002,0.012,0.002
0.0,0.0,0.0,0.0,1.0
0.0,0.002,0.998,0.0,0.0
0.006,0.0,0.0,0.0,0.994
0.034,0.004,0.014,0.948,0.0
0.03,0.004,0.008,0.02,0.938
1.0,0.0,0.0,0.0,0.0
0.996,0.0,0.0,0.002,0.002
0.998,0.0,0.0,0.002,0.0
0.0,0.002,0.0,0.0,0.998
0.0,0.0,1.0,0.0,0.0
0.316,0.084,0.074,0.496,0.03
0.974,0.008,0.002,0.014,0.002
0.004,0.002,0.0,0.0,0.994
0.992,0.0,0.002,0.002,0.004
0.052,0.04,0.012,0.886,0.01
0.012,0.0,0.982,0.006,0.0
1.0,0.0,0.0,0.0,0.0
0.996,0.0,0.004,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.072,0.024,0.804,0.072,0.028
0.0,0.0,1.0,0.0,0.0
0.0,0.004,0.99,0.004,0.002
0.916,0.016,0.022,0.034,0.012
0.858,0.022,0.018,0.076,0.026
0.008,0.986,0.002,0.004,0.0
0.002,0.0,0.0,0.998,0.0
0.0,0.0,1.0,0.0,0.0
0.944,0.01,0.008,0.038,0.0
0.874,0.01,0.026,0.084,0.006
0.002,0.014,0.018,0.964,0.002
0.0,0.0,1.0,0.0,0.0
0.014,0.758,0.01,0.214,0.004
0.0,0.0,1.0,0.0,0.0
0.998,0.0,0.0,0.002,0.0
0.998,0.0,0.002,0.0,0.0
0.984,0.0,0.012,0.004,0.0
0.98,0.006,0.0,0.01,0.004
0.962,0.004,0.01,0.02,0.004
0.0,0.002,0.004,0.988,0.006
0.998,0.002,0.0,0.0,0.0
0.994,0.0,0.002,0.004,0.0
1.0,0.0,0.0,0.0,0.0
0.0,0.986,0.0,0.014,0.0
0.0,0.0,1.0,0.0,0.0
0.002,0.984,0.002,0.012,0.0
0.0,0.01,0.988,0.002,0.0
0.998,0.0,0.002,0.0,0.0
0.998,0.0,0.002,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.004,0.02,0.002,0.972,0.002
0.034,0.0,0.0,0.008,0.958
0.004,0.0,0.0,0.014,0.982
0.004,0.0,0.0,0.0,0.996
0.908,0.008,0.042,0.042,0.0
0.01,0.008,0.026,0.012,0.944
0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0
0.98,0.0,0.004,0.016,0.0
0.004,0.0,0.986,0.004,0.006
0.008,0.004,0.986,0.002,0.0
0.966,0.0,0.002,0.006,0.026
0.994,0.0,0.0,0.006,0.0
0.976,0.008,0.002,0.012,0.002
0.0,0.0,1.0,0.0,0.0
0.01,0.968,0.006,0.016,0.0
0.0,0.002,0.998,0.0,0.0
0.006,0.002,0.0,0.004,0.988
0.94,0.012,0.006,0.042,0.0
0.0,0.002,0.996,0.002,0.0
0.002,0.992,0.0,0.006,0.0
0.004,0.0,0.002,0.986,0.008
0.002,0.012,0.002,0.984,0.0
0.082,0.104,0.018,0.782,0.014
0.0,0.0,0.0,1.0,0.0
0.994,0.002,0.0,0.004,0.0
1.0,0.0,0.0,0.0,0.0
0.02,0.076,0.764,0.09,0.05
0.99,0.004,0.0,0.004,0.002
0.998,0.0,0.0,0.002,0.0
0.004,0.002,0.0,0.002,0.992
